loan_id,customer_id,loan_purpose,loan_type,loan_amount,interest_rate,tenure_months,emi_amount,disbursement_date,maturity_date,repayment_frequency,loan_status,num_payments_made,outstanding_balance,collateral_value,num_late_payments,penalty_charges,loan_officer_id,branch_code,insurance_taken,loan_duration_years,total_repayment,total_interest_paid,default_flag,ltv_ratio,risk_category,disbursement_year,disbursement_month,days_to_maturity,log_loan_amount,log_emi_amount,log_outstanding_balance,log_total_repayment,log_total_interest_paid,insurance_taken_enc,default_flag_enc,loan_purpose_Education,loan_purpose_Home,loan_purpose_Medical,loan_purpose_Personal,loan_purpose_Travel,loan_purpose_Vehicle,loan_purpose_Wedding,loan_type_Unsecured,repayment_frequency_Monthly,repayment_frequency_Quarterly,risk_category_Low,risk_category_Medium,loan_amount_scaled,interest_rate_scaled,tenure_months_scaled,emi_amount_scaled,num_payments_made_scaled,outstanding_balance_scaled,num_late_payments_scaled
LOAN000759,CUST01166,Personal,Secured,626176.8,14.13,84,11880.32,2019-02-14,2026-01-08,Bi-Annual,Active,153,294798.26,223473.25,9.0,25120.02,LO171,BR18,False,7.0,997946.88,371770.08,False,2.802,Medium,2019,2,2520,13.347389635313718,9.382722697855364,12.594049929117777,13.813456329480958,12.82603356748946,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.8482478414953945,-0.002725675298866599,-0.0616485580226659,0.13576755745003563,0.539753319348403,0.7081617079312613,-0.07202209335261252
LOAN000760,CUST00897,Wedding,Secured,702889.05,7.38,60,14044.41,2021-06-01,2026-05-06,Monthly,Active,50,131604.62,1372701.09,10.0,1350.92,LO156,BR30,False,5.0,842664.6,139775.55,False,0.512,Medium,2021,6,1800,13.462955757422888,9.550050930995502,11.787565002128687,13.644325479757189,11.847800355083942,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1.0989003882276558,-1.5257644391521823,-0.40287673895993115,0.3435323345622904,-0.9472632255754245,-0.2169107673664127,0.1083337330729616
LOAN000761,CUST01077,Education,Unsecured,516326.69,9.7,48,13021.12,2021-10-06,2025-09-15,Monthly,Closed,37,269143.67,221864.04,1.0,48318.77,LO162,BR37,True,4.0,625013.76,108687.07,False,2.3272,Low,2021,10,1440,13.154496901039147,9.474404728928668,12.503004320709238,13.345530544439685,11.596237315476216,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0.48931938052183327,-1.0022903751314873,-0.5734908294285638,0.24529075552851684,-1.1349449254201796,0.5627371982870928,-1.5148687047572054
LOAN000762,CUST00118,Education,Unsecured,151171.48,7.89,240,1254.13,2023-01-28,2042-10-15,Monthly,Active,2,129615.06,282699.97,7.0,17066.53,LO188,BR33,False,20.0,300991.2,149819.72,False,0.5347,Medium,2023,1,7200,11.926176715579624,7.134994431858631,11.77233197497598,12.614839629773988,11.917194658257246,0,0,1,0,0,0,0,0,0,1,1,0,0,1,-0.7038027523715928,-1.4106903992165987,2.156334618069558,-0.8844062786207701,-1.6402418096175966,-0.2281887019351449,-0.4327337462037607
LOAN000763,CUST00365,Education,Unsecured,158981.71,12.76,180,1986.46,2023-07-03,2038-04-15,Monthly,Defaulted,212,48336.71,65263.37,6.0,34757.88,LO132,BR19,True,15.0,357562.8,198581.09,True,2.436,High,2023,7,5400,11.976550733151148,7.594612720539797,10.78596728035918,12.787069086732295,12.198957845257752,1,1,1,0,0,0,0,0,0,1,1,0,0,0,-0.6782833074320336,-0.3118461355179842,1.303264165726395,-0.8140984914110801,1.391539495566906,-0.6889196741875605,-0.6130895726293348
LOAN000764,CUST00136,Personal,Secured,186219.66,19.22,120,3503.03,2021-12-07,2031-10-16,Monthly,Active,186,150985.42,346850.96,0.0,40518.14,LO187,BR47,True,10.0,420363.6,234143.94,False,0.5369,Low,2021,12,3600,12.134687593631279,8.161669013663467,11.924945177977943,12.948877708920895,12.363695604299178,1,0,0,0,0,1,0,0,0,0,1,0,1,0,-0.5892849853222532,1.1457583703327443,0.450193713383232,-0.6684992658589395,1.0161760958773962,-0.10704959490130209,-1.6952245311827796
LOAN000765,CUST01438,Medical,Unsecured,649566.25,15.45,12,42831.4725,2024-02-14,2025-02-08,Monthly,Active,12,591957.25,850439.33,1.0,13955.24,LO115,BR12,True,1.0,513977.67,-135588.58,False,0.7638,Low,2024,2,360,13.3840616509183,10.665051797171085,13.291191387730585,13.14993704552176,0.0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0.9246714271569658,0.2951130162991148,-1.0853331008344616,3.107251784321333,-1.4958712712754774,2.3926244261858254,-1.5148687047572054
LOAN000766,CUST01101,Personal,Unsecured,68980.16,9.95,240,663.39,2020-11-20,2040-08-07,Bi-Annual,Active,222,5032.65,15619.67,12.0,37436.94,LO171,BR34,False,20.0,159213.6,90233.44,False,4.4162,Medium,2020,11,7200,11.141588702817979,6.498869326451878,8.523900646063193,11.978008256730162,11.41016645135852,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-0.9723578224847266,-0.945881532025809,2.156334618069558,-0.9411206317351476,1.5359100339090253,-0.9343912132416499,0.4690453859241098
LOAN000767,CUST00557,Business,Secured,365455.31,7.12,240,2859.75,2023-06-16,2043-03-03,Monthly,Active,208,276439.36,425327.97,10.0,41621.04,LO155,BR50,False,20.0,686340.0,320884.69,False,0.8592,Medium,2023,6,7200,12.808902016143385,7.958839107197824,12.529750380476223,13.43912986775053,12.67884023277238,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.003643550770245511,-1.5844296359820877,2.156334618069558,-0.7302577536393791,1.3337912802300584,0.6040932340204981,0.1083337330729616
LOAN000768,CUST00018,Home,Unsecured,127165.03,15.08,84,2459.58,2020-11-04,2027-09-29,Monthly,Active,162,32470.76,81007.69,2.0,12065.86,LO183,BR13,False,7.0,206604.72,79439.69,False,1.5698,Low,2020,11,2520,11.753248834472926,7.808152373494198,10.38812606750842,12.23856752163485,11.282765984481937,0,0,0,1,0,0,0,0,0,1,1,0,1,0,-0.7822423474884184,0.21162792850271098,-0.0616485580226659,-0.7686763179583357,0.6696868038563102,-0.778856718544492,-1.3345128783316313
LOAN000769,CUST00403,Medical,Secured,191848.9,8.56,120,2384.81,2022-02-01,2031-12-11,Monthly,Active,86,33636.42,147015.02,1.0,49624.73,LO144,BR22,False,10.0,286177.2,94328.3,False,1.305,Low,2022,2,3600,12.16446857443441,7.777293968305236,10.423394416734302,12.564369972693234,11.454547130859448,0,0,0,0,1,0,0,0,0,0,1,0,1,0,-0.5708917907259909,-1.2595146996933804,0.450193713383232,-0.7758546572994368,-0.42752928754379554,-0.7722491082138722,-1.5148687047572054
LOAN000770,CUST00205,Home,Unsecured,483552.3,11.81,36,16017.01,2023-02-23,2026-02-07,Bi-Annual,Defaulted,2,290674.12,425691.36,15.0,1034.43,LO122,BR21,False,3.0,576612.36,93060.06,True,1.1359,High,2023,2,1080,13.088916825648758,9.681468993181097,12.579961496368925,13.264927234226718,11.44101111583452,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.3822310820936635,-0.5261997393195618,-0.7441049198971964,0.5329129977193835,-1.6402418096175966,0.6847837846355118,1.0101128652008322
LOAN000771,CUST00499,Home,Secured,79829.06,14.41,60,1874.49,2018-02-25,2023-01-30,Monthly,Active,180,56327.59,67488.61,0.0,10850.02,LO103,BR10,False,5.0,112469.4,32640.34,False,1.1829,Low,2018,2,1800,11.287655404236705,7.536625237596237,10.93895750050855,11.6304453548957,10.393334862156923,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.9369097106871503,0.06045222897949301,-0.40287673895993115,-0.8248482393851753,0.9295537728721247,-0.6436229142071674,-1.6952245311827796
LOAN000772,CUST00324,Home,Unsecured,214874.11,20.51,120,4225.48,2021-12-15,2031-10-24,Quarterly,Active,54,84823.92,285399.61,6.0,39001.04,LO146,BR19,True,10.0,507057.6,292183.49,False,0.7529,Medium,2021,12,3600,12.277812254610557,8.349124774309992,11.348344646533802,13.136381857748296,12.585140696807803,1,0,0,1,0,0,0,0,0,1,0,1,0,1,-0.4956583368050705,1.4368280007580452,0.450193713383232,-0.5991400140603784,-0.8895150102385769,-0.4820898389598761,-0.6130895726293348
LOAN000773,CUST00595,Home,Unsecured,242057.43,7.77,12,21030.46,2021-05-18,2022-05-13,Monthly,Active,172,9482.29,371978.4,2.0,9706.55,LO159,BR50,False,1.0,252365.52,10308.09,False,0.6507,Low,2021,5,360,12.396934422276352,9.953774690918445,9.157286581455892,12.438637754258147,9.240781309293993,0,0,0,1,0,0,0,0,0,1,1,0,1,0,-0.40683851485175776,-1.4377666439073242,-1.0853331008344616,1.0142323152216284,0.8140573421984294,-0.9091681745926954,-1.3345128783316313
LOAN000774,CUST00562,Personal,Secured,260429.15,16.86,12,23735.08,2021-09-28,2022-09-23,Monthly,Closed,65,236653.15,171454.93,15.0,34912.99,LO198,BR12,True,1.0,284820.96,24391.81,False,1.5189,Medium,2021,9,360,12.470089966024307,10.074751532372797,12.37435507162686,12.559619562288958,10.102043695725783,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-0.34681005256767633,0.6132588914151408,-1.0853331008344616,1.2738910038498032,-0.7307074180622458,0.37856282874604585,1.0101128652008322
LOAN000775,CUST01305,Personal,Unsecured,247076.96,6.72,60,4859.85,2023-10-23,2028-09-26,Bi-Annual,Active,194,180550.73,456778.08,5.0,42776.52,LO185,BR25,False,5.0,291591.0,44514.04,False,0.5409,Low,2023,10,1800,12.417459193340589,8.488968598721163,12.103772608492985,12.583110843898048,10.703582388580882,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-0.3904375100852571,-1.6746837849511733,-0.40287673895993115,-0.538236936250906,1.1316725265510916,0.060543054571085886,-0.793445399054909
LOAN000776,CUST01190,Business,Unsecured,418874.5,16.26,240,5909.48,2023-06-07,2043-02-22,Monthly,Active,83,113794.3,786199.22,13.0,47960.71,LO144,BR20,False,20.0,1418275.2,999400.7,False,0.5328,Medium,2023,6,7200,12.94532901871243,8.68448232537623,11.642156499294236,14.164952748489007,13.814912078911407,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.17090035868195477,0.47787766796151315,2.156334618069558,-0.4374665694915125,-0.4708404490464313,-0.31786958419434586,0.649401212349684
LOAN000777,CUST01267,Home,Unsecured,186914.83,14.13,120,3021.32,2019-04-07,2029-02-13,Quarterly,Closed,239,92871.22,223473.25,9.0,25120.02,LO193,BR35,False,10.0,362558.4,175643.57,False,0.8364,Medium,2019,4,3600,12.13841368755631,8.013780027365701,11.438979848866818,12.80094360192191,12.0762177434672,0,0,0,1,0,0,0,0,0,1,0,1,0,1,-0.5870135602120281,-0.002725675298866599,0.450193713383232,-0.7147461274879588,1.7813399490906279,-0.4364732589849275,-0.07202209335261252
LOAN000778,CUST00479,Personal,Unsecured,359436.77,19.08,12,33138.19,2021-01-10,2022-01-05,Monthly,Active,171,9989.75,10717.53,18.0,48555.46,LO154,BR30,False,1.0,397658.28,38221.51,False,33.5373,Medium,2021,1,360,12.792296339629537,10.408471848919628,9.209414943899683,12.89335083721847,10.55117988806074,0,0,0,0,0,1,0,0,0,1,1,0,0,1,-0.023308759111937735,1.1141694181935642,-1.0853331008344616,2.176642300381839,0.7996202883642174,-0.9062916085799847,1.5511803444775545
LOAN000779,CUST00164,Education,Unsecured,349364.5,14.74,60,8263.75,2023-10-29,2028-10-02,Monthly,Closed,72,118533.36,297006.17,0.0,20581.11,LO127,BR10,True,5.0,495825.0,146460.5,False,1.1763,Low,2023,10,1800,12.76387393110857,9.019754761763766,11.68295815533359,13.113980337708474,11.894517874266834,1,0,1,0,0,0,0,0,0,1,1,0,1,0,-0.05621928027218215,0.13491190187898847,-0.40287673895993115,-0.21144344577111826,-0.6296480412227624,-0.29100595173425614,-1.6952245311827796
LOAN000780,CUST00324,Vehicle,Unsecured,337342.78,11.97,180,4042.17,2018-03-26,2033-01-06,Quarterly,Closed,111,176273.49,398499.82,12.0,10906.4,LO178,BR46,False,15.0,727590.6,390247.82,False,0.8465,Medium,2018,3,5400,12.728857808061374,8.30478431674095,12.079797661376418,13.497495180754624,12.874539814670353,0,0,0,0,0,0,0,1,0,1,0,1,0,1,-0.09549950910267734,-0.4900980797319276,1.303264165726395,-0.6167388021387149,-0.06660294168849759,0.03629727517525746,0.4690453859241098
LOAN000781,CUST00551,Home,Unsecured,409327.54,10.26,180,4463.99,2019-08-29,2034-06-11,Monthly,Under Review,195,211713.87,227508.13,19.0,25696.09,LO171,BR40,True,15.0,803518.2,394190.66,False,1.7992,Medium,2019,8,5400,12.922273388854832,8.404022253666435,12.262995695563124,13.596756359331586,12.884592516703737,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0.1397062555556479,-0.8759345665747678,1.303264165726395,-0.5762417163975991,1.1461095803853034,0.23719309471877756,1.7315361709031285
LOAN000782,CUST00831,Home,Secured,336268.19,14.13,24,15180.91,2022-08-08,2024-07-28,Monthly,Active,61,70005.95,223473.25,9.0,25120.02,LO124,BR40,False,2.0,364341.84,28073.65,False,1.5047,Medium,2022,8,720,12.725667278901689,9.627859866486425,11.156349801817282,12.805850571471275,10.242622312921632,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.09901066566754184,-0.002725675298866599,-0.914719010365829,0.45264270852459204,-0.7884556333990934,-0.5660863487919178,-0.07202209335261252
LOAN000783,CUST00640,Personal,Secured,249761.53,14.79,120,3997.47,2020-06-21,2030-04-30,Monthly,Active,24,194001.61,338843.39,10.0,22898.17,LO148,BR32,True,10.0,479696.4,229934.87,False,0.7371,Medium,2020,6,3600,12.428265865422489,8.293667066930244,12.175626891563214,13.080910767421265,12.345555722939155,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-0.3816658431431321,0.14619367050012388,0.450193713383232,-0.6210302528348125,-1.3226266252649344,0.1367901366052384,0.1083337330729616
LOAN000784,CUST00634,Business,Secured,97230.74,20.27,60,2590.65,2019-08-04,2024-07-08,Monthly,Active,51,29058.59,117008.31,0.0,28348.62,LO147,BR22,False,5.0,155439.0,58208.26,False,0.831,Low,2019,8,1800,11.484852480354776,7.8600500174904795,10.277103828284208,11.954015084051322,10.971799727592638,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.8800507942895756,1.3826755113765936,-0.40287673895993115,-0.7560928628635369,-0.9328261717412126,-0.7981987992042314,-1.6952245311827796
LOAN000785,CUST00759,Vehicle,Unsecured,794723.43,14.48,240,10160.8,2022-01-03,2041-09-20,Monthly,Active,49,461265.44,265671.08,12.0,20820.46,LO122,BR50,False,20.0,2438592.0,1643868.57,False,2.9914,Medium,2022,1,7200,13.585750704615958,9.226390870794875,13.041731115978125,14.706931791604715,14.31256351446795,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1.3989635622914887,0.07624670504908301,2.156334618069558,-0.029316006329689007,-0.9617002794096364,1.6517904318105954,0.4690453859241098
LOAN000786,CUST00208,Home,Secured,1041008.47,17.96,36,37614.06,2023-08-02,2026-07-17,Monthly,Active,121,282656.94,1522081.7899999998,19.0,26238.1,LO195,BR46,False,3.0,1354106.16,313097.69,False,0.6839,Medium,2023,8,1080,13.855701444577823,10.535159781101385,12.551992752987852,14.118652872601865,12.65427372333896,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2.2036847443459435,0.8614578010801258,-0.7441049198971964,2.606350922912984,0.07776759665362158,0.6393379416020026,1.7315361709031285
LOAN000787,CUST00315,Home,Secured,201284.43,11.13,12,17802.06,2018-05-07,2019-05-02,Quarterly,Closed,128,85579.67,273737.19,0.0,47629.78,LO101,BR35,False,1.0,213624.72,12340.29,False,0.7353,Low,2018,5,360,12.212479229475322,9.787125631617686,11.357214718872156,12.271980790804255,9.420705830083174,0,0,0,1,0,0,0,0,0,0,0,1,1,0,-0.5400617782538154,-0.6796317925670069,-1.0853331008344616,0.7042878090184655,0.178826973493105,-0.4778058268917207,-1.6952245311827796
LOAN000788,CUST00304,Education,Secured,386592.44,13.45,48,10457.86,2020-09-27,2024-09-06,Monthly,Active,38,80223.59,280338.47,2.0,24991.56,LO125,BR38,True,4.0,501977.28,115384.84,False,1.379,Low,2020,9,1440,12.865128877169568,9.255204745063763,11.292585355338636,13.126312130805555,11.656036921887914,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0.06542071817129753,-0.15615772854631205,-0.5734908294285638,-0.0007965802942807489,-1.1205078715859675,-0.5081670724861713,-1.3345128783316313
LOAN000789,CUST00901,Personal,Secured,173149.33,11.53,120,2437.37,2024-06-23,2034-05-02,Monthly,Active,51,109604.88,236738.31,19.0,12658.98,LO156,BR23,False,10.0,292484.4,119335.07,False,0.7314,Medium,2024,6,3600,12.061915455690722,7.799085062267037,11.604646301691998,12.586170029878362,11.689698909412666,0,0,0,0,0,1,0,0,0,0,1,0,0,1,-0.6319914826695618,-0.5893776435979218,0.450193713383232,-0.7708086025212065,-0.9328261717412126,-0.34161755090102375,1.7315361709031285
LOAN000790,CUST00239,Personal,Secured,150817.26,8.19,12,13132.61,2022-10-31,2023-10-26,Quarterly,Active,75,64185.47,33980.06,16.0,37937.33,LO146,BR39,True,1.0,157591.32,6774.06,False,4.4384,Medium,2022,10,360,11.923830814758645,9.482929872385878,11.069547719804092,11.967766724254057,8.821003501797248,1,0,0,0,0,1,0,0,0,0,0,1,0,1,-0.7049601443800856,-1.3429997874897845,-1.0853331008344616,0.25599442081057316,-0.5863368797201266,-0.5990800723280838,1.1904686916264062
LOAN000791,CUST00804,Education,Unsecured,280478.58,12.96,24,13329.19,2022-01-12,2024-01-02,Monthly,Closed,39,4520.56,262671.63,4.0,16879.22,LO167,BR49,False,2.0,319900.56,39421.98,False,1.0678,Low,2022,1,720,12.544256202720968,9.497786666634564,8.416612346025035,12.675768602449633,10.582104173993557,0,0,1,0,0,0,0,0,0,1,1,0,1,0,-0.28129977630762387,-0.2667190610334413,-0.914719010365829,0.2748672033125611,-1.1060708177517555,-0.9372940246739776,-0.9738012254804831
LOAN000792,CUST01248,Personal,Secured,1408858.46,18.35,60,42831.4725,2020-04-25,2025-03-30,Quarterly,Active,231,71416.86,856974.14,5.0,40810.36,LO124,BR26,False,5.0,2569888.35,1161029.89,False,1.644,Low,2020,4,1800,14.15829104140636,10.665051797171085,11.176303257103891,14.759373401469825,13.9648188666999,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3.4056119047269373,0.9494555963249842,-0.40287673895993115,3.107251784321333,1.6658435184169325,-0.5580885248195973,-0.793445399054909
LOAN000793,CUST01112,Personal,Unsecured,961526.7,12.62,240,11005.74,2019-01-01,2038-09-18,Bi-Annual,Active,59,453008.23,79674.5,16.0,2842.1,LO100,BR44,True,20.0,2641377.6,1679850.9,False,12.0682,Medium,2019,1,7200,13.776278652748362,9.306263091412523,13.023667779533536,14.786811535794806,14.334216192731677,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1.9439829617846462,-0.34343508765716424,2.156334618069558,0.051802972443480595,-0.8173297410675173,1.6049839650037228,1.1904686916264062
LOAN000794,CUST01453,Personal,Unsecured,852924.98,16.58,12,42831.4725,2020-03-04,2021-02-27,Monthly,Defaulted,215,156277.92,577133.85,9.0,16608.9,LO175,BR38,False,1.0,513977.67,-338947.31,True,1.4779,High,2020,3,360,13.656428046624146,10.665051797171085,11.959397638471977,13.14993704552176,0.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1.5891335381592937,0.5500809871367807,-1.0853331008344616,3.107251784321333,1.4348506570695418,-0.0770487561706203,-0.07202209335261252
LOAN000795,CUST01244,Home,Unsecured,406369.26,18.26,48,11992.38,2022-03-28,2026-03-07,Monthly,Closed,200,237743.1,122508.53,10.0,4718.0,LO139,BR17,False,4.0,575634.24,169264.98,False,3.3171,Medium,2022,3,1440,12.915019993434827,9.392110109879427,12.378950164116539,13.26322947519287,12.039226602861135,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0.13004025806571498,0.92914841280694,-0.5734908294285638,0.1465259459288878,1.218294849556363,0.3847412726146348,0.1083337330729616
LOAN000796,CUST00275,Personal,Secured,128795.34,11.5,36,4247.16,2019-03-19,2022-03-03,Monthly,Active,109,52573.2,163188.32,12.0,4265.89,LO142,BR27,True,3.0,152897.76,24102.42,False,0.7892,Medium,2019,3,1080,11.765987676099575,8.354241226995901,10.869980784097546,11.937531282008532,10.09010901812435,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-0.776915410089723,-0.596146704770603,-0.7441049198971964,-0.5970586124699668,-0.09547704935692143,-0.6649048884957048,0.4690453859241098
LOAN000797,CUST00954,Education,Unsecured,615046.11,18.86,60,15907.29,2021-01-26,2025-12-31,Quarterly,Active,83,402498.37,829165.67,9.0,32919.48,LO112,BR42,False,5.0,954437.4,339391.29,False,0.7418,Medium,2021,1,1800,13.329454145480916,9.674595635982893,12.905448810622138,13.76887838365888,12.734911914965606,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0.8118789982482295,1.0645296362605676,-0.40287673895993115,0.5223792623642197,-0.4708404490464313,1.3186659368186846,-0.07202209335261252
LOAN000798,CUST01090,Medical,Unsecured,27618.32,11.75,60,610.87,2024-02-10,2029-01-14,Monthly,Active,196,26303.55,8213.26,13.0,19266.74,LO147,BR31,False,5.0,36652.2,9033.88,False,3.3627,Medium,2024,2,1800,10.226270806819514,6.41651984164771,10.177497207004706,10.509256015918025,9.10884792125578,0,0,0,0,1,0,0,0,0,1,1,0,0,1,-1.1075050842784078,-0.5397378616649248,-0.40287673895993115,-0.9461628462890411,1.1605466342195154,-0.813815900902215,0.649401212349684
LOAN000799,CUST01447,Business,Secured,366846.85,10.47,24,17007.81,2023-01-15,2025-01-04,Monthly,Closed,19,193965.19,18058.41,12.0,43573.95,LO132,BR31,False,2.0,408187.44,41340.59,False,20.3145,Medium,2023,1,720,12.812702463418956,9.741486724094937,12.175439144506713,12.91948420950563,10.629624294034596,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0009032203762116163,-0.8285511383659977,-0.914719010365829,0.6280353545357924,-1.394811894435994,0.13658368775373705,0.4690453859241098
LOAN000800,CUST00255,Home,Unsecured,645836.95,9.95,60,13706.24,2023-11-29,2028-11-02,Monthly,Closed,84,508518.2,1024052.71,3.0,25820.26,LO164,BR21,False,5.0,822374.4,176537.45,False,0.6307,Low,2023,11,1800,13.378303899903077,9.525679439379912,13.139258251870027,13.61995226078429,12.081293978655767,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0.9124861693587832,-0.945881532025809,-0.40287673895993115,0.3110661179649903,-0.45640339521221934,1.9196454024935639,-1.154157051906057
LOAN000801,CUST00125,Home,Unsecured,302908.91,9.6,240,2843.32,2019-12-18,2039-09-04,Quarterly,Active,1,228102.83,1246.18,19.0,14767.16,LO101,BR26,True,20.0,682396.8,379487.89,False,243.0699,Medium,2019,12,7200,12.621190713548476,7.953079302174375,12.337556199012706,13.433368051238817,12.846580600026972,1,0,0,1,0,0,0,0,0,1,0,1,0,1,-0.20801005610589557,-1.0248539123737586,2.156334618069558,-0.731835125785618,-1.6546788634518086,0.33009485115214443,1.7315361709031285
LOAN000802,CUST01170,Education,Unsecured,1012059.48,17.93,60,25661.14,2020-12-22,2025-11-26,Quarterly,Closed,212,754642.8625,696121.0,16.0,36044.44,LO177,BR31,True,5.0,1539668.4,527608.92,False,1.4539,Medium,2020,12,1800,13.82749888988967,10.152772032977452,13.534001211645206,14.24707827601909,13.176112501771359,1,0,1,0,0,0,0,0,0,1,0,1,0,1,2.1090957045403482,0.8546887399074442,-0.40287673895993115,1.4588035659913172,1.391539495566906,3.3148171185646045,1.1904686916264062
LOAN000803,CUST00615,Personal,Secured,85758.45,20.26,24,4375.65,2021-11-29,2023-11-19,Bi-Annual,Active,105,18353.84,84829.39,17.0,31200.84,LO134,BR41,False,2.0,105015.6,19257.15,False,1.011,Medium,2021,11,720,11.359301563037794,8.384038870548366,9.817648578922089,11.56187371188202,9.865689626740712,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.917535794473393,1.3804191576523668,-0.914719010365829,-0.5847228518448756,-0.1532252646937691,-0.8588792863846313,1.3708245180519805
LOAN000804,CUST00385,Travel,Unsecured,965649.8,10.08,120,12803.95,2021-09-18,2031-07-28,Monthly,Closed,215,754642.8625,1522081.7899999998,10.0,39979.73,LO104,BR45,True,10.0,1536474.0,570824.2,False,0.6344,Medium,2021,9,3600,13.780557557157918,9.457587093901285,13.534001211645206,14.245001389675107,13.25483831217372,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1.9574549368007854,-0.9165489336108561,0.450193713383232,0.22444121754928845,1.4348506570695418,3.3148171185646045,0.1083337330729616
LOAN000805,CUST00447,Education,Unsecured,236530.07,7.82,84,3665.43,2022-05-21,2029-04-14,Monthly,Active,8,214182.8,396688.67,9.0,32179.41,LO182,BR39,True,7.0,307896.12,71366.05,False,0.5963,Medium,2022,5,2520,12.373834852492477,8.206973715574705,12.274589803883574,12.637520980182584,11.175591557217052,1,0,1,0,0,0,0,0,0,1,1,0,0,1,-0.42489882283002756,-1.4264848752861883,-0.0616485580226659,-0.6529079550525358,-1.553619486612325,0.25118836552980106,-0.07202209335261252
LOAN000806,CUST00387,Medical,Secured,856514.24,11.36,120,11973.7,2022-09-06,2032-07-15,Monthly,Active,166,336407.09,1241841.91,17.0,8350.67,LO135,BR16,False,10.0,1436844.0,580329.76,False,0.6897,Medium,2022,9,3600,13.66062738993302,9.390551369773238,12.72608025554325,14.177960295638734,13.271353495839186,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1.600861223892462,-0.6277356569097831,0.450193713383232,0.14473256116371785,0.7274350191931579,0.9440237388433736,1.3708245180519805
LOAN000807,CUST00383,Personal,Unsecured,606923.18,16.7,180,9211.84,2021-02-05,2035-11-19,Monthly,Defaulted,157,190462.32,300059.93,18.0,33515.5,LO182,BR31,False,15.0,1658131.2,1051208.02,True,2.0227,High,2021,2,5400,13.316159152849362,9.128353442193774,12.157214909077787,14.321202346118765,13.86545150734538,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0.785337825340019,0.5771572318275066,1.303264165726395,-0.1204214884900636,0.5975015346852506,0.11672746896024755,1.5511803444775545
LOAN000808,CUST01301,Medical,Secured,900996.28,12.21,60,20137.91,2021-06-20,2026-05-25,Monthly,Active,181,754642.8625,1297771.5,8.0,19577.46,LO161,BR43,False,5.0,1208274.6,307278.32,False,0.6943,Medium,2021,6,1800,13.711257517717995,9.910409043656015,13.534001211645206,14.004704777150991,12.635512450051964,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1.746203546791951,-0.43594559035047636,-0.40287673895993115,0.9285425094318771,0.9439908267063366,3.3148171185646045,-0.25237791977818663
LOAN000809,CUST01406,Business,Unsecured,585588.39,15.01,24,28396.0,2020-02-20,2022-02-09,Bi-Annual,Under Review,209,367534.49,288740.98,4.0,23157.15,LO150,BR26,True,2.0,681504.0,95915.61,False,2.0281,Low,2020,2,720,13.280374123295704,10.254038784766838,12.81457516440088,13.432058866848964,11.471234447125228,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.7156277145363599,0.19583345243312097,-0.914719010365829,1.7213654642179255,1.3482283340642702,1.1204711847584277,-0.9738012254804831
LOAN000810,CUST00124,Business,Secured,466749.49,18.04,120,8422.16,2018-06-18,2028-04-26,Quarterly,Active,57,177680.56,200336.53,0.0,46078.23,LO105,BR14,True,10.0,1010659.2,543909.71,False,2.3298,Low,2018,6,3600,13.053550111215952,9.038740333742215,12.087748238358673,13.826114338638932,13.206540376336875,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.32732893649425393,0.8795086308739425,0.450193713383232,-0.19623519734228573,-0.8462038487359411,0.04427333188811162,-1.6952245311827796
